node_id,node_type,label,line,station,critical_score,evidence_value
feature:L0_S21_D484,feature,L0_S21_D484,L0,L0_S21,0.0,0.0
feature:L0_S21_D489,feature,L0_S21_D489,L0,L0_S21,0.0,0.0
feature:L0_S21_D494,feature,L0_S21_D494,L0,L0_S21,0.0,0.0
feature:L0_S21_D499,feature,L0_S21_D499,L0,L0_S21,0.0,0.0
feature:L0_S21_D504,feature,L0_S21_D504,L0,L0_S21,0.0,0.0
feature:L0_S21_D509,feature,L0_S21_D509,L0,L0_S21,0.0,0.0
feature:L0_S21_D514,feature,L0_S21_D514,L0,L0_S21,0.0,0.0
feature:L0_S21_D519,feature,L0_S21_D519,L0,L0_S21,0.0,0.0
feature:L0_S21_D524,feature,L0_S21_D524,L0,L0_S21,0.0,0.0
feature:L0_S21_D529,feature,L0_S21_D529,L0,L0_S21,0.0,0.0
feature:L0_S21_D534,feature,L0_S21_D534,L0,L0_S21,0.0,0.0
feature:L0_S21_D539,feature,L0_S21_D539,L0,L0_S21,0.0,0.0
feature:L0_S21_F468,feature,L0_S21_F468,L0,L0_S21,0.0,0.0
feature:L0_S21_F470,feature,L0_S21_F470,L0,L0_S21,0.0,0.0
feature:L0_S21_F471,feature,L0_S21_F471,L0,L0_S21,0.0,0.0
feature:L0_S21_F472,feature,L0_S21_F472,L0,L0_S21,0.0,0.0
feature:L0_S21_F473,feature,L0_S21_F473,L0,L0_S21,0.0,0.0
feature:L0_S21_F475,feature,L0_S21_F475,L0,L0_S21,0.0,0.0
feature:L0_S21_F476,feature,L0_S21_F476,L0,L0_S21,0.0,0.0
feature:L0_S21_F477,feature,L0_S21_F477,L0,L0_S21,0.0,0.0
feature:L0_S21_F478,feature,L0_S21_F478,L0,L0_S21,0.0,0.0
feature:L0_S21_F480,feature,L0_S21_F480,L0,L0_S21,0.0,0.0
feature:L0_S21_F481,feature,L0_S21_F481,L0,L0_S21,0.0,0.0
feature:L0_S21_F482,feature,L0_S21_F482,L0,L0_S21,0.0,0.0
feature:L0_S21_F483,feature,L0_S21_F483,L0,L0_S21,0.0,0.0
feature:L0_S21_F485,feature,L0_S21_F485,L0,L0_S21,0.0,0.0
feature:L0_S21_F486,feature,L0_S21_F486,L0,L0_S21,0.0,0.0
feature:L0_S21_F487,feature,L0_S21_F487,L0,L0_S21,0.0,0.0
feature:L0_S21_F488,feature,L0_S21_F488,L0,L0_S21,0.0,0.0
feature:L0_S21_F490,feature,L0_S21_F490,L0,L0_S21,0.0,0.0
feature:L0_S21_F491,feature,L0_S21_F491,L0,L0_S21,0.0,0.0
feature:L0_S21_F492,feature,L0_S21_F492,L0,L0_S21,0.0,0.0
feature:L0_S21_F493,feature,L0_S21_F493,L0,L0_S21,0.0,0.0
feature:L0_S21_F495,feature,L0_S21_F495,L0,L0_S21,0.0,0.0
feature:L0_S21_F496,feature,L0_S21_F496,L0,L0_S21,0.0,0.0
feature:L0_S21_F497,feature,L0_S21_F497,L0,L0_S21,0.0,0.0
feature:L0_S21_F498,feature,L0_S21_F498,L0,L0_S21,0.0,0.0
feature:L0_S21_F500,feature,L0_S21_F500,L0,L0_S21,0.0,0.0
feature:L0_S21_F501,feature,L0_S21_F501,L0,L0_S21,0.0,0.0
feature:L0_S21_F502,feature,L0_S21_F502,L0,L0_S21,0.0,0.0
feature:L0_S21_F503,feature,L0_S21_F503,L0,L0_S21,0.0,0.0
feature:L0_S21_F505,feature,L0_S21_F505,L0,L0_S21,0.0,0.0
feature:L0_S21_F506,feature,L0_S21_F506,L0,L0_S21,0.0,0.0
feature:L0_S21_F507,feature,L0_S21_F507,L0,L0_S21,0.0,0.0
feature:L0_S21_F508,feature,L0_S21_F508,L0,L0_S21,0.0,0.0
feature:L0_S21_F510,feature,L0_S21_F510,L0,L0_S21,0.0,0.0
feature:L0_S21_F511,feature,L0_S21_F511,L0,L0_S21,0.0,0.0
feature:L0_S21_F512,feature,L0_S21_F512,L0,L0_S21,0.0,0.0
feature:L0_S21_F513,feature,L0_S21_F513,L0,L0_S21,0.0,0.0
feature:L0_S21_F515,feature,L0_S21_F515,L0,L0_S21,0.0,0.0
feature:L0_S21_F516,feature,L0_S21_F516,L0,L0_S21,0.0,0.0
feature:L0_S21_F517,feature,L0_S21_F517,L0,L0_S21,0.0,0.0
feature:L0_S21_F518,feature,L0_S21_F518,L0,L0_S21,0.0,0.0
feature:L0_S21_F520,feature,L0_S21_F520,L0,L0_S21,0.0,0.0
feature:L0_S21_F521,feature,L0_S21_F521,L0,L0_S21,0.0,0.0
feature:L0_S21_F522,feature,L0_S21_F522,L0,L0_S21,0.0,0.0
feature:L0_S21_F523,feature,L0_S21_F523,L0,L0_S21,0.0,0.0
feature:L0_S21_F525,feature,L0_S21_F525,L0,L0_S21,0.0,0.0
feature:L0_S21_F526,feature,L0_S21_F526,L0,L0_S21,0.0,0.0
feature:L0_S21_F527,feature,L0_S21_F527,L0,L0_S21,0.0,0.0
feature:L0_S21_F528,feature,L0_S21_F528,L0,L0_S21,0.0,0.0
feature:L0_S21_F530,feature,L0_S21_F530,L0,L0_S21,0.0,0.0
feature:L0_S21_F531,feature,L0_S21_F531,L0,L0_S21,0.0,0.0
feature:L0_S21_F532,feature,L0_S21_F532,L0,L0_S21,0.0,0.0
feature:L0_S21_F533,feature,L0_S21_F533,L0,L0_S21,0.0,0.0
feature:L0_S21_F535,feature,L0_S21_F535,L0,L0_S21,0.0,0.0
feature:L0_S21_F536,feature,L0_S21_F536,L0,L0_S21,0.0,0.0
feature:L0_S21_F537,feature,L0_S21_F537,L0,L0_S21,0.0,0.0
feature:L0_S21_F538,feature,L0_S21_F538,L0,L0_S21,0.0,0.0
feature:L0_S21_F540,feature,L0_S21_F540,L0,L0_S21,0.0,0.0
feature:L0_S21_F541,feature,L0_S21_F541,L0,L0_S21,0.0,0.0
feature:L0_S22_D543,feature,L0_S22_D543,L0,L0_S22,0.0,0.0
feature:L0_S22_D548,feature,L0_S22_D548,L0,L0_S22,0.0,0.0
feature:L0_S22_D553,feature,L0_S22_D553,L0,L0_S22,0.0,0.0
feature:L0_S22_D558,feature,L0_S22_D558,L0,L0_S22,0.0,0.0
feature:L0_S22_D563,feature,L0_S22_D563,L0,L0_S22,0.0,0.0
feature:L0_S22_D568,feature,L0_S22_D568,L0,L0_S22,0.0,0.0
feature:L0_S22_D573,feature,L0_S22_D573,L0,L0_S22,0.0,0.0
feature:L0_S22_D578,feature,L0_S22_D578,L0,L0_S22,0.0,0.0
feature:L0_S22_D583,feature,L0_S22_D583,L0,L0_S22,0.0,0.0
feature:L0_S22_D588,feature,L0_S22_D588,L0,L0_S22,0.0,0.0
feature:L0_S22_D593,feature,L0_S22_D593,L0,L0_S22,0.0,0.0
feature:L0_S22_D598,feature,L0_S22_D598,L0,L0_S22,0.0,0.0
feature:L0_S22_D603,feature,L0_S22_D603,L0,L0_S22,0.0,0.0
feature:L0_S22_D608,feature,L0_S22_D608,L0,L0_S22,0.0,0.0
feature:L0_S22_D613,feature,L0_S22_D613,L0,L0_S22,0.0,0.0
feature:L0_S22_F542,feature,L0_S22_F542,L0,L0_S22,0.0,0.0
feature:L0_S22_F544,feature,L0_S22_F544,L0,L0_S22,0.0,0.0
feature:L0_S22_F545,feature,L0_S22_F545,L0,L0_S22,0.0,0.0
feature:L0_S22_F546,feature,L0_S22_F546,L0,L0_S22,0.0,0.0
feature:L0_S22_F547,feature,L0_S22_F547,L0,L0_S22,0.0,0.0
feature:L0_S22_F549,feature,L0_S22_F549,L0,L0_S22,0.0,0.0
feature:L0_S22_F550,feature,L0_S22_F550,L0,L0_S22,0.0,0.0
feature:L0_S22_F551,feature,L0_S22_F551,L0,L0_S22,0.0,0.0
feature:L0_S22_F552,feature,L0_S22_F552,L0,L0_S22,0.0,0.0
feature:L0_S22_F554,feature,L0_S22_F554,L0,L0_S22,0.0,0.0
feature:L0_S22_F555,feature,L0_S22_F555,L0,L0_S22,0.0,0.0
feature:L0_S22_F556,feature,L0_S22_F556,L0,L0_S22,0.0,0.0
feature:L0_S22_F557,feature,L0_S22_F557,L0,L0_S22,0.0,0.0
feature:L0_S22_F559,feature,L0_S22_F559,L0,L0_S22,0.0,0.0
feature:L0_S22_F560,feature,L0_S22_F560,L0,L0_S22,0.0,0.0
feature:L0_S22_F561,feature,L0_S22_F561,L0,L0_S22,0.0,0.0
feature:L0_S22_F562,feature,L0_S22_F562,L0,L0_S22,0.0,0.0
feature:L0_S22_F564,feature,L0_S22_F564,L0,L0_S22,0.0,0.0
feature:L0_S22_F565,feature,L0_S22_F565,L0,L0_S22,0.0,0.0
feature:L0_S22_F566,feature,L0_S22_F566,L0,L0_S22,0.0,0.0
feature:L0_S22_F567,feature,L0_S22_F567,L0,L0_S22,0.0,0.0
feature:L0_S22_F569,feature,L0_S22_F569,L0,L0_S22,0.0,0.0
feature:L0_S22_F570,feature,L0_S22_F570,L0,L0_S22,0.0,0.0
feature:L0_S22_F571,feature,L0_S22_F571,L0,L0_S22,0.0,0.0
feature:L0_S22_F572,feature,L0_S22_F572,L0,L0_S22,0.0,0.0
feature:L0_S22_F574,feature,L0_S22_F574,L0,L0_S22,0.0,0.0
feature:L0_S22_F575,feature,L0_S22_F575,L0,L0_S22,0.0,0.0
feature:L0_S22_F576,feature,L0_S22_F576,L0,L0_S22,0.0,0.0
feature:L0_S22_F577,feature,L0_S22_F577,L0,L0_S22,0.0,0.0
feature:L0_S22_F579,feature,L0_S22_F579,L0,L0_S22,0.0,0.0
feature:L0_S22_F580,feature,L0_S22_F580,L0,L0_S22,0.0,0.0
feature:L0_S22_F581,feature,L0_S22_F581,L0,L0_S22,0.0,0.0
feature:L0_S22_F582,feature,L0_S22_F582,L0,L0_S22,0.0,0.0
feature:L0_S22_F584,feature,L0_S22_F584,L0,L0_S22,0.0,0.0
feature:L0_S22_F585,feature,L0_S22_F585,L0,L0_S22,0.0,0.0
feature:L0_S22_F586,feature,L0_S22_F586,L0,L0_S22,0.0,0.0
feature:L0_S22_F587,feature,L0_S22_F587,L0,L0_S22,0.0,0.0
feature:L0_S22_F589,feature,L0_S22_F589,L0,L0_S22,0.0,0.0
feature:L0_S22_F590,feature,L0_S22_F590,L0,L0_S22,0.0,0.0
feature:L0_S22_F591,feature,L0_S22_F591,L0,L0_S22,0.0,0.0
feature:L0_S22_F592,feature,L0_S22_F592,L0,L0_S22,0.0,0.0
feature:L0_S22_F594,feature,L0_S22_F594,L0,L0_S22,0.0,0.0
feature:L0_S22_F595,feature,L0_S22_F595,L0,L0_S22,0.0,0.0
feature:L0_S22_F596,feature,L0_S22_F596,L0,L0_S22,0.0,0.0
feature:L0_S22_F597,feature,L0_S22_F597,L0,L0_S22,0.0,0.0
feature:L0_S22_F599,feature,L0_S22_F599,L0,L0_S22,0.0,0.0
feature:L0_S22_F600,feature,L0_S22_F600,L0,L0_S22,0.0,0.0
feature:L0_S22_F601,feature,L0_S22_F601,L0,L0_S22,0.0,0.0
feature:L0_S22_F602,feature,L0_S22_F602,L0,L0_S22,0.0,0.0
feature:L0_S22_F604,feature,L0_S22_F604,L0,L0_S22,0.0,0.0
feature:L0_S22_F605,feature,L0_S22_F605,L0,L0_S22,0.0,0.0
feature:L0_S22_F606,feature,L0_S22_F606,L0,L0_S22,0.0,0.0
feature:L0_S22_F607,feature,L0_S22_F607,L0,L0_S22,0.0,0.0
feature:L0_S22_F609,feature,L0_S22_F609,L0,L0_S22,0.0,0.0
feature:L0_S22_F610,feature,L0_S22_F610,L0,L0_S22,0.0,0.0
feature:L0_S22_F611,feature,L0_S22_F611,L0,L0_S22,0.0,0.0
feature:L0_S22_F612,feature,L0_S22_F612,L0,L0_S22,0.0,0.0
feature:L0_S22_F614,feature,L0_S22_F614,L0,L0_S22,0.0,0.0
feature:L0_S22_F615,feature,L0_S22_F615,L0,L0_S22,0.0,0.0
feature:L0_S23_D617,feature,L0_S23_D617,L0,L0_S23,0.0,0.0
feature:L0_S23_D621,feature,L0_S23_D621,L0,L0_S23,0.0,0.0
feature:L0_S23_D625,feature,L0_S23_D625,L0,L0_S23,0.0,0.0
feature:L0_S23_D629,feature,L0_S23_D629,L0,L0_S23,0.0,0.0
feature:L0_S23_D633,feature,L0_S23_D633,L0,L0_S23,0.0,0.0
feature:L0_S23_D637,feature,L0_S23_D637,L0,L0_S23,0.0,0.0
feature:L0_S23_D641,feature,L0_S23_D641,L0,L0_S23,0.0,0.0
feature:L0_S23_D645,feature,L0_S23_D645,L0,L0_S23,0.0,0.0
feature:L0_S23_D649,feature,L0_S23_D649,L0,L0_S23,0.0,0.0
feature:L0_S23_D653,feature,L0_S23_D653,L0,L0_S23,0.0,0.0
feature:L0_S23_D657,feature,L0_S23_D657,L0,L0_S23,0.0,0.0
feature:L0_S23_D661,feature,L0_S23_D661,L0,L0_S23,0.0,0.0
feature:L0_S23_D665,feature,L0_S23_D665,L0,L0_S23,0.0,0.0
feature:L0_S23_D669,feature,L0_S23_D669,L0,L0_S23,0.0,0.0
feature:L0_S23_D673,feature,L0_S23_D673,L0,L0_S23,0.0,0.0
feature:L0_S23_F616,feature,L0_S23_F616,L0,L0_S23,0.0,0.0
feature:L0_S23_F618,feature,L0_S23_F618,L0,L0_S23,0.0,0.0
feature:L0_S23_F619,feature,L0_S23_F619,L0,L0_S23,0.0,0.0
feature:L0_S23_F620,feature,L0_S23_F620,L0,L0_S23,0.0,0.0
feature:L0_S23_F622,feature,L0_S23_F622,L0,L0_S23,0.0,0.0
feature:L0_S23_F623,feature,L0_S23_F623,L0,L0_S23,0.0,0.0
feature:L0_S23_F624,feature,L0_S23_F624,L0,L0_S23,0.0,0.0
feature:L0_S23_F626,feature,L0_S23_F626,L0,L0_S23,0.0,0.0
feature:L0_S23_F627,feature,L0_S23_F627,L0,L0_S23,0.0,0.0
feature:L0_S23_F628,feature,L0_S23_F628,L0,L0_S23,0.0,0.0
feature:L0_S23_F630,feature,L0_S23_F630,L0,L0_S23,0.0,0.0
feature:L0_S23_F631,feature,L0_S23_F631,L0,L0_S23,0.0,0.0
feature:L0_S23_F632,feature,L0_S23_F632,L0,L0_S23,0.0,0.0
feature:L0_S23_F634,feature,L0_S23_F634,L0,L0_S23,0.0,0.0
feature:L0_S23_F635,feature,L0_S23_F635,L0,L0_S23,0.0,0.0
feature:L0_S23_F636,feature,L0_S23_F636,L0,L0_S23,0.0,0.0
feature:L0_S23_F638,feature,L0_S23_F638,L0,L0_S23,0.0,0.0
feature:L0_S23_F639,feature,L0_S23_F639,L0,L0_S23,0.0,0.0
feature:L0_S23_F640,feature,L0_S23_F640,L0,L0_S23,0.0,0.0
feature:L0_S23_F642,feature,L0_S23_F642,L0,L0_S23,0.0,0.0
feature:L0_S23_F643,feature,L0_S23_F643,L0,L0_S23,0.0,0.0
feature:L0_S23_F644,feature,L0_S23_F644,L0,L0_S23,0.0,0.0
feature:L0_S23_F646,feature,L0_S23_F646,L0,L0_S23,0.0,0.0
feature:L0_S23_F647,feature,L0_S23_F647,L0,L0_S23,0.0,0.0
feature:L0_S23_F648,feature,L0_S23_F648,L0,L0_S23,0.0,0.0
feature:L0_S23_F650,feature,L0_S23_F650,L0,L0_S23,0.0,0.0
feature:L0_S23_F651,feature,L0_S23_F651,L0,L0_S23,0.0,0.0
feature:L0_S23_F652,feature,L0_S23_F652,L0,L0_S23,0.0,0.0
feature:L0_S23_F654,feature,L0_S23_F654,L0,L0_S23,0.0,0.0
feature:L0_S23_F655,feature,L0_S23_F655,L0,L0_S23,0.0,0.0
feature:L0_S23_F656,feature,L0_S23_F656,L0,L0_S23,0.0,0.0
feature:L0_S23_F658,feature,L0_S23_F658,L0,L0_S23,0.0,0.0
feature:L0_S23_F659,feature,L0_S23_F659,L0,L0_S23,0.0,0.0
feature:L0_S23_F660,feature,L0_S23_F660,L0,L0_S23,0.0,0.0
feature:L0_S23_F662,feature,L0_S23_F662,L0,L0_S23,0.0,0.0
feature:L0_S23_F663,feature,L0_S23_F663,L0,L0_S23,0.0,0.0
feature:L0_S23_F664,feature,L0_S23_F664,L0,L0_S23,0.0,0.0
feature:L0_S23_F666,feature,L0_S23_F666,L0,L0_S23,0.0,0.0
feature:L0_S23_F667,feature,L0_S23_F667,L0,L0_S23,0.0,0.0
feature:L0_S23_F668,feature,L0_S23_F668,L0,L0_S23,0.0,0.0
feature:L0_S23_F670,feature,L0_S23_F670,L0,L0_S23,0.0,0.0
feature:L0_S23_F671,feature,L0_S23_F671,L0,L0_S23,0.0,0.0
feature:L0_S23_F672,feature,L0_S23_F672,L0,L0_S23,0.0,0.0
feature:L0_S23_F674,feature,L0_S23_F674,L0,L0_S23,0.0,0.0
feature:L0_S2_D34,feature,L0_S2_D34,L0,L0_S2,0.0,0.0
feature:L0_S2_D38,feature,L0_S2_D38,L0,L0_S2,0.0,0.0
feature:L0_S2_D42,feature,L0_S2_D42,L0,L0_S2,0.0,0.0
feature:L0_S2_D46,feature,L0_S2_D46,L0,L0_S2,0.0,0.0
feature:L0_S2_D50,feature,L0_S2_D50,L0,L0_S2,0.0,0.0
feature:L0_S2_D54,feature,L0_S2_D54,L0,L0_S2,0.0,0.0
feature:L0_S2_D58,feature,L0_S2_D58,L0,L0_S2,0.0,0.0
feature:L0_S2_D62,feature,L0_S2_D62,L0,L0_S2,0.0,0.0
feature:L0_S2_D66,feature,L0_S2_D66,L0,L0_S2,0.0,0.0
feature:L0_S2_F32,feature,L0_S2_F32,L0,L0_S2,0.0,0.0
feature:L0_S2_F33,feature,L0_S2_F33,L0,L0_S2,0.0,0.0
feature:L0_S2_F35,feature,L0_S2_F35,L0,L0_S2,0.0,0.0
feature:L0_S2_F36,feature,L0_S2_F36,L0,L0_S2,0.0,0.0
feature:L0_S2_F37,feature,L0_S2_F37,L0,L0_S2,0.0,0.0
feature:L0_S2_F39,feature,L0_S2_F39,L0,L0_S2,0.0,0.0
feature:L0_S2_F40,feature,L0_S2_F40,L0,L0_S2,0.0,0.0
feature:L0_S2_F41,feature,L0_S2_F41,L0,L0_S2,0.0,0.0
feature:L0_S2_F43,feature,L0_S2_F43,L0,L0_S2,0.0,0.0
feature:L0_S2_F44,feature,L0_S2_F44,L0,L0_S2,0.0,0.0
feature:L0_S2_F45,feature,L0_S2_F45,L0,L0_S2,0.0,0.0
feature:L0_S2_F47,feature,L0_S2_F47,L0,L0_S2,0.0,0.0
feature:L0_S2_F48,feature,L0_S2_F48,L0,L0_S2,0.0,0.0
feature:L0_S2_F49,feature,L0_S2_F49,L0,L0_S2,0.0,0.0
feature:L0_S2_F51,feature,L0_S2_F51,L0,L0_S2,0.0,0.0
feature:L0_S2_F52,feature,L0_S2_F52,L0,L0_S2,0.0,0.0
feature:L0_S2_F53,feature,L0_S2_F53,L0,L0_S2,0.0,0.0
feature:L0_S2_F55,feature,L0_S2_F55,L0,L0_S2,0.0,0.0
feature:L0_S2_F56,feature,L0_S2_F56,L0,L0_S2,0.0,0.0
feature:L0_S2_F57,feature,L0_S2_F57,L0,L0_S2,0.0,0.0
feature:L0_S2_F59,feature,L0_S2_F59,L0,L0_S2,0.0,0.0
feature:L0_S2_F60,feature,L0_S2_F60,L0,L0_S2,0.0,0.0
feature:L0_S2_F61,feature,L0_S2_F61,L0,L0_S2,0.0,0.0
feature:L0_S2_F63,feature,L0_S2_F63,L0,L0_S2,0.0,0.0
feature:L0_S2_F64,feature,L0_S2_F64,L0,L0_S2,0.0,0.0
feature:L0_S2_F65,feature,L0_S2_F65,L0,L0_S2,0.0,0.0
feature:L0_S2_F67,feature,L0_S2_F67,L0,L0_S2,0.0,0.0
feature:L0_S3_D102,feature,L0_S3_D102,L0,L0_S3,0.0,0.0
feature:L0_S3_D70,feature,L0_S3_D70,L0,L0_S3,0.0,0.0
feature:L0_S3_D74,feature,L0_S3_D74,L0,L0_S3,0.0,0.0
feature:L0_S3_D78,feature,L0_S3_D78,L0,L0_S3,0.0,0.0
feature:L0_S3_D82,feature,L0_S3_D82,L0,L0_S3,0.0,0.0
feature:L0_S3_D86,feature,L0_S3_D86,L0,L0_S3,0.0,0.0
feature:L0_S3_D90,feature,L0_S3_D90,L0,L0_S3,0.0,0.0
feature:L0_S3_D94,feature,L0_S3_D94,L0,L0_S3,0.0,0.0
feature:L0_S3_D98,feature,L0_S3_D98,L0,L0_S3,0.0,0.0
feature:L0_S3_F100,feature,L0_S3_F100,L0,L0_S3,0.0,0.0
feature:L0_S3_F101,feature,L0_S3_F101,L0,L0_S3,0.0,0.0
feature:L0_S3_F103,feature,L0_S3_F103,L0,L0_S3,0.0,0.0
feature:L0_S3_F68,feature,L0_S3_F68,L0,L0_S3,0.0,0.0
feature:L0_S3_F69,feature,L0_S3_F69,L0,L0_S3,0.0,0.0
feature:L0_S3_F71,feature,L0_S3_F71,L0,L0_S3,0.0,0.0
feature:L0_S3_F72,feature,L0_S3_F72,L0,L0_S3,0.0,0.0
feature:L0_S3_F73,feature,L0_S3_F73,L0,L0_S3,0.0,0.0
feature:L0_S3_F75,feature,L0_S3_F75,L0,L0_S3,0.0,0.0
feature:L0_S3_F76,feature,L0_S3_F76,L0,L0_S3,0.0,0.0
feature:L0_S3_F77,feature,L0_S3_F77,L0,L0_S3,0.0,0.0
feature:L0_S3_F79,feature,L0_S3_F79,L0,L0_S3,0.0,0.0
feature:L0_S3_F80,feature,L0_S3_F80,L0,L0_S3,0.0,0.0
feature:L0_S3_F81,feature,L0_S3_F81,L0,L0_S3,0.0,0.0
feature:L0_S3_F83,feature,L0_S3_F83,L0,L0_S3,0.0,0.0
feature:L0_S3_F84,feature,L0_S3_F84,L0,L0_S3,0.0,0.0
feature:L0_S3_F85,feature,L0_S3_F85,L0,L0_S3,0.0,0.0
feature:L0_S3_F87,feature,L0_S3_F87,L0,L0_S3,0.0,0.0
feature:L0_S3_F88,feature,L0_S3_F88,L0,L0_S3,0.0,0.0
feature:L0_S3_F89,feature,L0_S3_F89,L0,L0_S3,0.0,0.0
feature:L0_S3_F91,feature,L0_S3_F91,L0,L0_S3,0.0,0.0
feature:L0_S3_F92,feature,L0_S3_F92,L0,L0_S3,0.0,0.0
feature:L0_S3_F93,feature,L0_S3_F93,L0,L0_S3,0.0,0.0
feature:L0_S3_F95,feature,L0_S3_F95,L0,L0_S3,0.0,0.0
feature:L0_S3_F96,feature,L0_S3_F96,L0,L0_S3,0.0,0.0
feature:L0_S3_F97,feature,L0_S3_F97,L0,L0_S3,0.0,0.0
feature:L0_S3_F99,feature,L0_S3_F99,L0,L0_S3,0.0,0.0
feature:L0_S4_D106,feature,L0_S4_D106,L0,L0_S4,0.0,0.0
feature:L0_S4_D111,feature,L0_S4_D111,L0,L0_S4,0.0,0.0
feature:L0_S4_F104,feature,L0_S4_F104,L0,L0_S4,0.0,0.0
feature:L0_S4_F105,feature,L0_S4_F105,L0,L0_S4,0.0,0.0
feature:L0_S4_F107,feature,L0_S4_F107,L0,L0_S4,0.0,0.0
feature:L0_S4_F108,feature,L0_S4_F108,L0,L0_S4,0.0,0.0
feature:L0_S4_F109,feature,L0_S4_F109,L0,L0_S4,0.0,0.0
feature:L0_S4_F110,feature,L0_S4_F110,L0,L0_S4,0.0,0.0
feature:L0_S4_F112,feature,L0_S4_F112,L0,L0_S4,0.0,0.0
feature:L0_S4_F113,feature,L0_S4_F113,L0,L0_S4,0.0,0.0
feature:L0_S5_D115,feature,L0_S5_D115,L0,L0_S5,0.0,0.0
feature:L0_S5_D117,feature,L0_S5_D117,L0,L0_S5,0.0,0.0
feature:L0_S5_F114,feature,L0_S5_F114,L0,L0_S5,0.0,0.0
feature:L0_S5_F116,feature,L0_S5_F116,L0,L0_S5,0.0,0.0
feature:L0_S6_D120,feature,L0_S6_D120,L0,L0_S6,0.0,0.0
feature:L0_S6_D124,feature,L0_S6_D124,L0,L0_S6,0.0,0.0
feature:L0_S6_D127,feature,L0_S6_D127,L0,L0_S6,0.0,0.0
feature:L0_S6_D130,feature,L0_S6_D130,L0,L0_S6,0.0,0.0
feature:L0_S6_D134,feature,L0_S6_D134,L0,L0_S6,0.0,0.0
feature:L0_S6_F118,feature,L0_S6_F118,L0,L0_S6,0.0,0.0
feature:L0_S6_F119,feature,L0_S6_F119,L0,L0_S6,0.0,0.0
feature:L0_S6_F121,feature,L0_S6_F121,L0,L0_S6,0.0,0.0
feature:L0_S6_F122,feature,L0_S6_F122,L0,L0_S6,0.0,0.0
feature:L0_S6_F123,feature,L0_S6_F123,L0,L0_S6,0.0,0.0
feature:L0_S6_F125,feature,L0_S6_F125,L0,L0_S6,0.0,0.0
feature:L0_S6_F126,feature,L0_S6_F126,L0,L0_S6,0.0,0.0
feature:L0_S6_F128,feature,L0_S6_F128,L0,L0_S6,0.0,0.0
feature:L0_S6_F129,feature,L0_S6_F129,L0,L0_S6,0.0,0.0
feature:L0_S6_F131,feature,L0_S6_F131,L0,L0_S6,0.0,0.0
feature:L0_S6_F132,feature,L0_S6_F132,L0,L0_S6,0.0,0.0
feature:L0_S6_F133,feature,L0_S6_F133,L0,L0_S6,0.0,0.0
feature:L0_S6_F135,feature,L0_S6_F135,L0,L0_S6,0.0,0.0
feature:L0_S7_D137,feature,L0_S7_D137,L0,L0_S7,0.0,0.0
feature:L0_S7_D139,feature,L0_S7_D139,L0,L0_S7,0.0,0.0
feature:L0_S7_D140,feature,L0_S7_D140,L0,L0_S7,0.0,0.0
feature:L0_S7_D141,feature,L0_S7_D141,L0,L0_S7,0.0,0.0
feature:L0_S7_D143,feature,L0_S7_D143,L0,L0_S7,0.0,0.0
feature:L0_S7_F136,feature,L0_S7_F136,L0,L0_S7,0.0,0.0
feature:L0_S7_F138,feature,L0_S7_F138,L0,L0_S7,0.0,0.0
feature:L0_S7_F142,feature,L0_S7_F142,L0,L0_S7,0.0,0.0
feature:L0_S8_D145,feature,L0_S8_D145,L0,L0_S8,0.0,0.0
feature:L0_S8_D147,feature,L0_S8_D147,L0,L0_S8,0.0,0.0
feature:L0_S8_D148,feature,L0_S8_D148,L0,L0_S8,0.0,0.0
feature:L0_S8_D150,feature,L0_S8_D150,L0,L0_S8,0.0,0.0
feature:L0_S8_F144,feature,L0_S8_F144,L0,L0_S8,0.0,0.0
feature:L0_S8_F146,feature,L0_S8_F146,L0,L0_S8,0.0,0.0
feature:L0_S8_F149,feature,L0_S8_F149,L0,L0_S8,0.0,0.0
feature:L0_S9_D152,feature,L0_S9_D152,L0,L0_S9,0.0,0.0
feature:L0_S9_D157,feature,L0_S9_D157,L0,L0_S9,0.0,0.0
feature:L0_S9_D162,feature,L0_S9_D162,L0,L0_S9,0.0,0.0
feature:L0_S9_D167,feature,L0_S9_D167,L0,L0_S9,0.0,0.0
feature:L0_S9_D172,feature,L0_S9_D172,L0,L0_S9,0.0,0.0
feature:L0_S9_D177,feature,L0_S9_D177,L0,L0_S9,0.0,0.0
feature:L0_S9_D182,feature,L0_S9_D182,L0,L0_S9,0.0,0.0
feature:L0_S9_D187,feature,L0_S9_D187,L0,L0_S9,0.0,0.0
feature:L0_S9_D192,feature,L0_S9_D192,L0,L0_S9,0.0,0.0
feature:L0_S9_D197,feature,L0_S9_D197,L0,L0_S9,0.0,0.0
feature:L0_S9_D202,feature,L0_S9_D202,L0,L0_S9,0.0,0.0
feature:L0_S9_D207,feature,L0_S9_D207,L0,L0_S9,0.0,0.0
feature:L0_S9_D212,feature,L0_S9_D212,L0,L0_S9,0.0,0.0
feature:L0_S9_F151,feature,L0_S9_F151,L0,L0_S9,0.0,0.0
feature:L0_S9_F153,feature,L0_S9_F153,L0,L0_S9,0.0,0.0
feature:L0_S9_F154,feature,L0_S9_F154,L0,L0_S9,0.0,0.0
feature:L0_S9_F155,feature,L0_S9_F155,L0,L0_S9,0.0,0.0
